source_name,source_url,source_section,source_item_type,company_name,company_website,source_status,source_category,source_industry,source_business_model,raw_description,source_confidence,notes
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Chesapeake Technologies,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Choice Water Solutions,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,CRSS,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,CurrentWare,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Echosec Systems,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Energy Ogre,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Facilities Survey Inc.,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Fleetflo,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,HRTMS,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,IT Service Alliance,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,ITPipes,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Lattice Global,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Life Support Systems,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,MGT Insurance,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Naviam,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Out of the Box,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,P3 Works,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Solutions Group Accounting,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Strategic Kids,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Systato,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,The Haven,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Thillens,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Three Rivers Therapy,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Wu Consulting,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,XiltriX,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Abound,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,ABS,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,American Vision Group,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Apex,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Auronix,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Axero,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Belle Vie,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Beryllium,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Big Box,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Bioactive,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Bio Behavioral Institute,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Botanical,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,BroadPeak,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Broughton,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Captain Vyborny,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Cardata,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Cerbo,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,The Change Company,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Cicero,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Citta,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,City Wide,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Da Vinci,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Destroy Drive,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,dot CMS,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Earth Development,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,ECS,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Explora BioLabs,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,FIMC,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,GFour Marketing,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Hadrian,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Hathorn,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
